Wavelength 	             Flux
2.783347999999999502e+03 5.779859336986573060e-02
2.785361999999999625e+03 5.524345723102666583e-02
2.787375999999999749e+03 5.620656819388766823e-02
2.789389999999999873e+03 5.740517769056548147e-02
2.791403999999999542e+03 5.469579689799845129e-02
2.793417999999999665e+03 5.119086257891178326e-02
2.795431999999999789e+03 5.094205126248153859e-02
2.797445999999999913e+03 5.229628259729562911e-02
2.799459999999999582e+03 5.361975681365801355e-02
2.801473999999999705e+03 5.450436826524675954e-02
2.803487999999999829e+03 5.332458028881548184e-02
2.805501999999999498e+03 5.515164493714094784e-02
2.807515999999999622e+03 5.775957314496429906e-02
2.809529999999999745e+03 5.694382091378984850e-02
2.811543999999999869e+03 5.947416773327977857e-02
2.813557999999999538e+03 6.397297013367916896e-02
2.815571999999999662e+03 6.494709857180645807e-02
2.817585999999999785e+03 6.517295681476528713e-02
2.819599999999999909e+03 6.687653392781447992e-02
2.821613999999999578e+03 6.907130681315218346e-02
2.823627999999999702e+03 7.098100252597476512e-02
2.825641999999999825e+03 7.266988967200223304e-02
2.827655999999999494e+03 7.484675916003223628e-02
2.829669999999999618e+03 7.492479960983508547e-02
2.831683999999999742e+03 7.431332973255629082e-02
2.833697999999999865e+03 7.813318021967090299e-02
2.835711999999999534e+03 8.087194094628140373e-02
2.837725999999999658e+03 8.061853901515687870e-02
2.839739999999999782e+03 7.947823032509644670e-02
2.841753999999999905e+03 7.964486963849901069e-02
2.843767999999999574e+03 8.158302716242615826e-02
2.845781999999999698e+03 8.352715248545587723e-02
2.847795999999999822e+03 8.494060274982623282e-02
2.849809999999999491e+03 8.694302887947344405e-02
2.851823999999999614e+03 9.059164943849119800e-02
2.853837999999999738e+03 9.143540441930080032e-02
2.855851999999999862e+03 9.057328697971406273e-02
2.857865999999999531e+03 9.323767974827712468e-02
2.859879999999999654e+03 9.586993821398018256e-02
2.861893999999999778e+03 9.770664315316364423e-02
2.863907999999999902e+03 1.016178468726945394e-01
2.865921999999999571e+03 1.027205125222618032e-01
2.867935999999999694e+03 1.012822729385423060e-01
2.869949999999999818e+03 1.024634380993818400e-01
2.871963999999999487e+03 1.051865907360317737e-01
2.873977999999999611e+03 1.082301682783427810e-01
2.875991999999999734e+03 1.118627216859305190e-01
2.878005999999999858e+03 1.143802147842764849e-01
2.880019999999999527e+03 1.165997769889633301e-01
2.882033999999999651e+03 1.185498701110956066e-01
2.884047999999999774e+03 1.189198736554549773e-01
2.886061999999999898e+03 1.206473219649144418e-01
2.888075999999999567e+03 1.222907620254685274e-01
2.890089999999999691e+03 1.240136197202337393e-01
2.892103999999999814e+03 1.299332173685143199e-01
2.894117999999999483e+03 1.333968361553524717e-01
2.896131999999999607e+03 1.330690662661805079e-01
2.898145999999999731e+03 1.329960754925413324e-01
2.900159999999999854e+03 1.362834146751188968e-01
2.902173999999999523e+03 1.420308642723638326e-01
2.904187999999999647e+03 1.443996214546149071e-01
2.906201999999999771e+03 1.434424782908564622e-01
2.908215999999999894e+03 1.480716541485735116e-01
2.910229999999999563e+03 1.552495392845577304e-01
2.912243999999999687e+03 1.559578711318858890e-01
2.914257999999999811e+03 1.538631736468835942e-01
2.916271999999999480e+03 1.540766372301678455e-01
2.918285999999999603e+03 1.546729580789554803e-01
2.920299999999999727e+03 1.550998852455240107e-01
2.922313999999999851e+03 1.568544181816797778e-01
2.924327999999999520e+03 1.626936800728104038e-01
2.926341999999999643e+03 1.640043005680287824e-01
2.928355999999999767e+03 1.636274111016279564e-01
2.930369999999999891e+03 1.651257877378425887e-01
2.932383999999999560e+03 1.629525907415680375e-01
2.934397999999999683e+03 1.647782782054852124e-01
2.936411999999999807e+03 1.674348669290680047e-01
2.938425999999999476e+03 1.684030275680927502e-01
2.940439999999999600e+03 1.721957934285110736e-01
2.942453999999999724e+03 1.733971572940054551e-01
2.944467999999999847e+03 1.726199662262629664e-01
2.946481999999999516e+03 1.743093124337599664e-01
2.948495999999999640e+03 1.764990356429338714e-01
2.950509999999999764e+03 1.759587202934165540e-01
2.952523999999999887e+03 1.723706958483633145e-01
2.954537999999999556e+03 1.713153135301472008e-01
2.956551999999999680e+03 1.754744104431694707e-01
2.958565999999999804e+03 1.772776038950846789e-01
2.960579999999999472e+03 1.782999337875018908e-01
2.962593999999999596e+03 1.804813938902262160e-01
2.964607999999999720e+03 1.793222636799191860e-01
2.966621999999999844e+03 1.748496277832772838e-01
2.968635999999999513e+03 1.736115390002286318e-01
2.970649999999999636e+03 1.766041607194330232e-01
2.972663999999999760e+03 1.767010226894824287e-01
2.974677999999999884e+03 1.748482505988689928e-01
2.976691999999999553e+03 1.746614125808116369e-01
2.978705999999999676e+03 1.745287438161467752e-01
2.980719999999999800e+03 1.728444472848135460e-01
2.982733999999999469e+03 1.710013154850580919e-01
2.984747999999999593e+03 1.718276261300294427e-01
2.986761999999999716e+03 1.709099622526417950e-01
2.988775999999999840e+03 1.697857207140113789e-01
2.990789999999999509e+03 1.688519896851938262e-01
2.992803999999999633e+03 1.670648633847086617e-01
2.994817999999999756e+03 1.641961882622498814e-01
2.996831999999999880e+03 1.635112685498625595e-01
2.998845999999999549e+03 1.650064317557912441e-01
3.000859999999999673e+03 1.664024376843232789e-01
3.002873999999999796e+03 1.625229092061829805e-01
3.004887999999999465e+03 1.581677930457147108e-01
3.006901999999999589e+03 1.599471153012196611e-01
3.008915999999999713e+03 1.570160078189186126e-01
3.010929999999999836e+03 1.515655709923939276e-01
3.012943999999999505e+03 1.529289835565965650e-01
3.014957999999999629e+03 1.566886969912160699e-01
3.016971999999999753e+03 1.579396394954087346e-01
3.018985999999999876e+03 1.591625792499662684e-01
3.020999999999999545e+03 1.601077868155195982e-01
3.023013999999999669e+03 1.600412229024524569e-01
3.025027999999999793e+03 1.610805380692385824e-01
3.027041999999999462e+03 1.612834432387260097e-01
3.029055999999999585e+03 1.589546244043151535e-01
3.031069999999999709e+03 1.598975366625212946e-01
3.033083999999999833e+03 1.586025242572635108e-01
3.035097999999999502e+03 1.567759186704074659e-01
3.037111999999999625e+03 1.561401185352490062e-01
3.039125999999999749e+03 1.558467782562842074e-01
3.041139999999999873e+03 1.599663958829355970e-01
3.043153999999999542e+03 1.633212171015191450e-01
3.045167999999999665e+03 1.628139541778006738e-01
3.047181999999999789e+03 1.630926044897437477e-01
3.049195999999999458e+03 1.628947489964200912e-01
3.051209999999999582e+03 1.630099734252466182e-01
3.053223999999999705e+03 1.660980799300922073e-01
3.055237999999999829e+03 1.666691523980612377e-01
3.057251999999999498e+03 1.682308795170570359e-01
3.059265999999999622e+03 1.715182186996346281e-01
3.061279999999999745e+03 1.724207335485309911e-01
3.063293999999999869e+03 1.709921342556695034e-01
3.065307999999999538e+03 1.711119492991903801e-01
3.067321999999999662e+03 1.703168548341401634e-01
3.069335999999999785e+03 1.705133331430555566e-01
3.071349999999999454e+03 1.725162183341721889e-01
3.073363999999999578e+03 1.749432763230406862e-01
3.075377999999999702e+03 1.767877853072044037e-01
3.077391999999999825e+03 1.784684093467821808e-01
3.079405999999999494e+03 1.793938772691500705e-01
3.081419999999999618e+03 1.719396371285699388e-01
3.083433999999999742e+03 1.720305312995167868e-01
3.085447999999999865e+03 1.747068596662850193e-01
3.087461999999999534e+03 1.761028655948170818e-01
3.089475999999999658e+03 1.723302984390536197e-01
3.091489999999999782e+03 1.707929015779375281e-01
3.093503999999999905e+03 1.725437620223378710e-01
3.095517999999999574e+03 1.742689150244502438e-01
3.097531999999999698e+03 1.752150407129423604e-01
3.099545999999999822e+03 1.769434071453407087e-01
3.101559999999999491e+03 1.794664089813197971e-01
3.103573999999999614e+03 1.799957068555708417e-01
3.105587999999999738e+03 1.783866964052239212e-01
3.107601999999999862e+03 1.770632221888615299e-01
3.109615999999999531e+03 1.780401049958053872e-01
3.111629999999999654e+03 1.804295199441807995e-01
3.113643999999999778e+03 1.846184558527159680e-01
3.115657999999999902e+03 1.871107005702432879e-01
3.117671999999999571e+03 1.879962301447709316e-01
3.119685999999999694e+03 1.876455071821274689e-01
3.121699999999999818e+03 1.914658167307115022e-01
3.123713999999999487e+03 1.926997739605353643e-01
3.125727999999999611e+03 1.911646724067664616e-01
3.127741999999999734e+03 1.912688793603267157e-01
3.129755999999999858e+03 1.922907501912745343e-01
3.131769999999999527e+03 1.950106893976384925e-01
3.133783999999999651e+03 1.982443183882929005e-01
3.135797999999999774e+03 1.990247228863213369e-01
3.137811999999999898e+03 1.975997960852152457e-01
3.139825999999999567e+03 1.957800764204006838e-01
3.141839999999999691e+03 1.963144239708154437e-01
3.143853999999999814e+03 1.971333896322758905e-01
3.145867999999999483e+03 1.969079904507865242e-01
3.147881999999999607e+03 1.967170208795042396e-01
3.149895999999999731e+03 2.021839839189283339e-01
3.151909999999999854e+03 2.077335780228495576e-01
3.153923999999999523e+03 2.074319746374350404e-01
3.155937999999999647e+03 2.083790184488660824e-01
3.157951999999999771e+03 2.077358733301967741e-01
3.159965999999999894e+03 2.058050607897804196e-01
3.161979999999999563e+03 2.087829925419631416e-01
3.163993999999999687e+03 2.104838152861957801e-01
3.166007999999999811e+03 2.083220948266569506e-01
3.168021999999999480e+03 2.067140024992489000e-01
3.170035999999999603e+03 1.906385879628013647e-01
3.172049999999999727e+03 1.924725385331682581e-01
3.174063999999999851e+03 1.953646257905678196e-01
3.176077999999999520e+03 1.995076555521601569e-01
3.178091999999999643e+03 2.022193316520743689e-01
3.180105999999999767e+03 1.971921495003627622e-01
3.182119999999999891e+03 1.970663666577393280e-01
3.184133999999999560e+03 1.979757674286772573e-01
3.186147999999999683e+03 1.969424200609936337e-01
3.188161999999999807e+03 1.974831944719804278e-01
3.190175999999999476e+03 1.985110331020308594e-01
3.192189999999999600e+03 1.979358290808369836e-01
3.194203999999999724e+03 1.974450923700178384e-01
3.196217999999999847e+03 1.966013373892082083e-01
3.198231999999999516e+03 1.947366297003896851e-01
3.200245999999999640e+03 1.933158344525084671e-01
3.202259999999999764e+03 1.913639050844984646e-01
3.204273999999999887e+03 1.920258717234142876e-01
3.206287999999999556e+03 1.925794998555451221e-01
3.208301999999999680e+03 1.916508185028912292e-01
3.210315999999999804e+03 1.941398497901326015e-01
3.212329999999999472e+03 1.937450569264241029e-01
3.214343999999999596e+03 1.908809724186595891e-01
3.216357999999999720e+03 1.911082078460267786e-01
3.218371999999999844e+03 1.892412048498610389e-01
3.220385999999999513e+03 1.863509538383391062e-01
3.222399999999999636e+03 1.861048968907254575e-01
3.224413999999999760e+03 1.838917615466105493e-01
3.226427999999999884e+03 1.789210439556386811e-01
3.228441999999999553e+03 1.742450438280399305e-01
3.230455999999999676e+03 1.755010360083963383e-01
3.232469999999999800e+03 1.753164932976860324e-01
3.234483999999999469e+03 1.729582945292318652e-01
3.236497999999999593e+03 1.709916751942001101e-01
3.238511999999999716e+03 1.687179437361206735e-01
3.240525999999999840e+03 1.666159012676075579e-01
3.242539999999999509e+03 1.642095010448633152e-01
3.244553999999999633e+03 1.628134951163311972e-01
3.246567999999999756e+03 1.615519941983416530e-01
3.248581999999999880e+03 1.613229225250968069e-01
3.250595999999999549e+03 1.611351663841006088e-01
3.252609999999999673e+03 1.611971396824734559e-01
3.254623999999999796e+03 1.601229358440107164e-01
3.256637999999999465e+03 1.594141449352130813e-01
3.258651999999999589e+03 1.601431345486656055e-01
3.260665999999999713e+03 1.600260738739613109e-01
3.262679999999999836e+03 1.541207071312330201e-01
3.264693999999999505e+03 1.529381647859851534e-01
3.266707999999999629e+03 1.540679150622487059e-01
3.268721999999999753e+03 1.489245903587717024e-01
3.270735999999999876e+03 1.498018568268495443e-01
3.272749999999999545e+03 1.528229403571585987e-01
3.274763999999999669e+03 1.600802431273539161e-01
3.276777999999999793e+03 1.598034290612885266e-01
3.278791999999999462e+03 1.563499096267778332e-01
3.280805999999999585e+03 1.565417973209989322e-01
3.282819999999999709e+03 1.607972971426011866e-01
3.284833999999999833e+03 1.597621135290399341e-01
3.286847999999999502e+03 1.592957070761005511e-01
3.288861999999999625e+03 1.594453611151342987e-01
3.290875999999999749e+03 1.585143844551332726e-01
3.292889999999999873e+03 1.596533159607853580e-01
3.294903999999999542e+03 1.625913093651278341e-01
3.296917999999999665e+03 1.625697334760647095e-01
3.298931999999999789e+03 1.629691169544674745e-01
3.300945999999999458e+03 1.633170855482943273e-01
3.302959999999999582e+03 1.633308573923771545e-01
3.304973999999999705e+03 1.653961749433359718e-01
3.306987999999999829e+03 1.669101596695112266e-01
3.309001999999999498e+03 1.663588268447276086e-01
3.311015999999999622e+03 1.654526395040757103e-01
3.313029999999999745e+03 1.666379362181401591e-01
3.315043999999999869e+03 1.606357075053623795e-01
3.317057999999999538e+03 1.607826071755795450e-01
3.319071999999999662e+03 1.622759341356304341e-01
3.321085999999999785e+03 1.643729269279798622e-01
3.323099999999999454e+03 1.658038215281885663e-01
3.325113999999999578e+03 1.682386835620373333e-01
3.327127999999999702e+03 1.701557242583707774e-01
3.329141999999999825e+03 1.728591372518352709e-01
3.331155999999999494e+03 1.746857428386912880e-01
3.333169999999999618e+03 1.745930124218667279e-01
3.335183999999999742e+03 1.765247430852218691e-01
3.337197999999999865e+03 1.785193651698887829e-01
3.339211999999999534e+03 1.805975364419916129e-01
3.341225999999999658e+03 1.806305888677904592e-01
3.343239999999999782e+03 1.809523909578598933e-01
3.345253999999999451e+03 1.840359068480111604e-01
3.347267999999999574e+03 1.877901115449975011e-01
3.349281999999999698e+03 1.886012731614776783e-01
3.351295999999999822e+03 1.899192386402069055e-01
3.353309999999999491e+03 1.930798768572222213e-01
3.355323999999999614e+03 1.933208841286721547e-01
3.357337999999999738e+03 1.928833985483067726e-01
3.359351999999999862e+03 1.956570479465937762e-01
3.361365999999999531e+03 2.006548501642619609e-01
3.363379999999999654e+03 2.011469640594893415e-01
3.365393999999999778e+03 2.015155904194404768e-01
3.367407999999999447e+03 2.042993391700549111e-01
3.369421999999999571e+03 2.043025526003408865e-01
3.371435999999999694e+03 2.048901512812094095e-01
3.373449999999999818e+03 2.057655815034094837e-01
3.375463999999999487e+03 2.045812029122840991e-01
3.377477999999999611e+03 2.068315222354225602e-01
3.379491999999999734e+03 2.085993679541917611e-01
3.381505999999999858e+03 2.059620598123249879e-01
3.383519999999999527e+03 2.045155571221557445e-01
3.385533999999999651e+03 2.058280138632518907e-01
3.387547999999999774e+03 2.049645192392567927e-01
3.389561999999999443e+03 2.038884791549164244e-01
3.391575999999999567e+03 2.035942207530127834e-01
3.393589999999999691e+03 2.050379690743653616e-01
3.395603999999999814e+03 2.041919187862086538e-01
3.397617999999999483e+03 2.075008338578493428e-01
3.399631999999999607e+03 2.106068437600026044e-01
3.401645999999999731e+03 2.083377029166175176e-01
3.403659999999999854e+03 2.058725428257863754e-01
3.405673999999999523e+03 2.070436086342984927e-01
3.407687999999999647e+03 2.081274527636192417e-01
3.409701999999999771e+03 2.082959283228995040e-01
3.411715999999999440e+03 2.101895568842921114e-01
3.413729999999999563e+03 2.127713185883580160e-01
3.415743999999999687e+03 2.142068038032610144e-01
3.417757999999999811e+03 2.138446043038818856e-01
3.419771999999999480e+03 2.143945599442572125e-01
3.421785999999999603e+03 2.149913398545143239e-01
3.423799999999999727e+03 2.157864343195644852e-01
3.425813999999999851e+03 2.178577196696259155e-01
